rowID,hpwren_timestamp,air_pressure,air_temp,avg_wind_direction,avg_wind_speed,max_wind_direction,max_wind_speed,min_wind_direction,min_wind_speed,rain_accumulation,rain_duration,relative_humidity,time
828,2024-01-01 13:47:00,1013.41,4.29,36,1.89,297,1.95,28,1.55,0.0,0.0,56.76,2024-01-01 13:47:00
829,2024-01-01 13:48:00,1013.0,4.34,325,2.37,33,2.77,101,1.65,0.0,0.0,52.12,2024-01-01 13:48:00
830,2024-01-01 13:49:00,1013.21,4.4,153,2.16,303,3.12,122,1.42,0.0,0.0,50.2,2024-01-01 13:49:00
831,2024-01-01 13:50:00,1013.42,3.87,129,3.14,238,3.68,53,3.09,0.0,0.0,42.82,2024-01-01 13:50:00
832,2024-01-01 13:51:00,1013.01,4.08,58,1.57,137,1.86,282,1.35,0.0,0.0,43.42,2024-01-01 13:51:00
833,2024-01-01 13:52:00,1012.91,4.03,223,2.26,253,2.38,101,1.99,0.0,0.0,51.41,2024-01-01 13:52:00
834,2024-01-01 13:53:00,1013.27,4.14,248,1.74,4,2.44,116,1.19,0.0,0.0,39.34,2024-01-01 13:53:00
835,2024-01-01 13:54:00,1012.71,4.51,239,1.57,175,2.21,103,1.43,0.0,0.0,55.06,2024-01-01 13:54:00
836,2024-01-01 13:55:00,1012.71,4.64,292,1.99,213,2.36,44,1.86,0.0,0.0,49.21,2024-01-01 13:55:00
837,2024-01-01 13:56:00,1013.59,5.29,286,2.07,22,3.02,113,1.13,0.0,0.0,66.22,2024-01-01 13:56:00
838,2024-01-01 13:57:00,1012.68,4.01,203,3.46,317,3.48,342,2.66,0.0,0.0,61.54,2024-01-01 13:57:00
839,2024-01-01 13:58:00,1013.58,5.0,98,1.91,12,2.21,30,1.73,0.0,0.0,49.09,2024-01-01 13:58:00
840,2024-01-01 13:59:00,1013.48,4.4,349,1.43,240,2.35,163,1.02,0.0,0.0,49.47,2024-01-01 13:59:00
841,2024-01-01 14:00:00,1012.39,4.48,175,2.14,275,2.46,188,1.78,0.0,0.0,54.98,2024-01-01 14:00:00
842,2024-01-01 14:01:00,1012.91,4.83,261,0.96,91,1.21,292,0.17,0.0,0.0,58.52,2024-01-01 14:01:00
843,2024-01-01 14:02:00,1013.85,3.93,270,1.95,107,2.48,194,1.44,0.0,0.0,41.81,2024-01-01 14:02:00
844,2024-01-01 14:03:00,1012.76,4.68,142,2.01,228,2.83,291,1.88,0.0,0.0,41.07,2024-01-01 14:03:00
845,2024-01-01 14:04:00,1013.02,4.57,188,2.4,151,2.5,260,1.66,0.0,0.0,46.89,2024-01-01 14:04:00
846,2024-01-01 14:05:00,1013.48,4.73,271,2.49,107,3.43,206,2.09,0.0,0.0,52.91,2024-01-01 14:05:00
847,2024-01-01 14:06:00,1013.64,4.62,19,1.75,288,2.55,51,1.49,0.0,0.0,52.48,2024-01-01 14:06:00
848,2024-01-01 14:07:00,1013.12,5.7,332,1.92,175,2.1,48,1.54,0.0,0.0,55.35,2024-01-01 14:07:00
849,2024-01-01 14:08:00,1012.95,4.15,299,1.62,319,2.33,5,1.12,0.0,0.0,44.0,2024-01-01 14:08:00
850,2024-01-01 14:09:00,1013.96,4.2,45,1.44,285,1.82,223,1.1,0.0,0.0,38.42,2024-01-01 14:09:00
851,2024-01-01 14:10:00,1014.12,4.15,94,2.15,328,2.55,22,1.91,0.0,0.0,54.29,2024-01-01 14:10:00
852,2024-01-01 14:11:00,1013.74,4.18,63,1.36,240,2.14,144,0.96,0.0,0.0,45.86,2024-01-01 14:11:00
853,2024-01-01 14:12:00,1013.29,4.14,130,1.79,144,2.75,109,1.77,0.0,0.0,39.91,2024-01-01 14:12:00
854,2024-01-01 14:13:00,1012.85,5.05,8,1.5,355,1.63,211,0.73,0.0,0.0,50.73,2024-01-01 14:13:00
855,2024-01-01 14:14:00,1012.83,5.16,202,2.27,13,2.69,299,2.1,0.0,0.0,53.97,2024-01-01 14:14:00
856,2024-01-01 14:15:00,1013.51,4.16,297,2.9,274,3.38,40,2.86,0.0,0.0,49.39,2024-01-01 14:15:00
857,2024-01-01 14:16:00,1013.46,4.02,173,1.35,70,1.73,171,0.7,0.0,0.0,47.71,2024-01-01 14:16:00
858,2024-01-01 14:17:00,1013.95,4.67,72,1.07,314,1.43,185,0.3,0.0,0.0,49.2,2024-01-01 14:17:00
859,2024-01-01 14:18:00,1013.58,4.16,83,1.94,194,1.99,213,1.13,0.0,0.0,48.15,2024-01-01 14:18:00
860,2024-01-01 14:19:00,1012.5,4.75,58,2.01,352,2.7,305,1.52,0.0,0.0,43.26,2024-01-01 14:19:00
861,2024-01-01 14:20:00,1013.78,4.53,20,2.11,299,2.55,51,1.9,0.0,0.0,46.43,2024-01-01 14:20:00
862,2024-01-01 14:21:00,1012.75,3.66,156,1.78,10,1.97,69,1.04,0.0,0.0,52.61,2024-01-01 14:21:00
863,2024-01-01 14:22:00,1013.06,5.19,318,1.9,105,2.72,195,1.2,0.0,0.0,51.61,2024-01-01 14:22:00
864,2024-01-01 14:23:00,1013.38,5.31,328,2.18,257,2.98,150,1.93,0.0,0.0,50.84,2024-01-01 14:23:00
865,2024-01-01 14:24:00,1014.25,4.11,60,2.52,195,3.01,108,1.62,0.0,0.0,45.02,2024-01-01 14:24:00
866,2024-01-01 14:25:00,1014.8,4.21,63,1.02,144,1.32,117,0.92,0.0,0.0,49.09,2024-01-01 14:25:00
867,2024-01-01 14:26:00,1013.55,4.55,324,1.82,219,2.46,94,0.84,0.0,0.0,39.11,2024-01-01 14:26:00
868,2024-01-01 14:27:00,1013.16,4.57,167,2.11,349,2.4,255,1.25,0.0,0.0,50.89,2024-01-01 14:27:00
869,2024-01-01 14:28:00,1013.52,4.73,202,1.54,173,1.78,43,0.85,0.0,0.0,57.14,2024-01-01 14:28:00
870,2024-01-01 14:29:00,1013.69,5.4,128,2.87,215,3.6,66,1.93,0.0,0.0,42.63,2024-01-01 14:29:00
871,2024-01-01 14:30:00,1013.09,4.3,244,1.68,92,1.72,155,0.96,0.0,0.0,47.07,2024-01-01 14:30:00
872,2024-01-01 14:31:00,1014.15,3.99,105,1.98,259,2.07,322,1.79,0.0,0.0,51.65,2024-01-01 14:31:00
873,2024-01-01 14:32:00,1013.37,3.69,320,2.28,62,2.29,205,1.84,0.0,0.0,56.26,2024-01-01 14:32:00
874,2024-01-01 14:33:00,1013.5,4.02,121,1.7,28,1.85,273,1.63,0.0,0.0,47.76,2024-01-01 14:33:00
875,2024-01-01 14:34:00,1013.58,4.36,317,1.08,274,1.15,154,0.69,0.0,0.0,46.54,2024-01-01 14:34:00
876,2024-01-01 14:35:00,1013.46,5.27,181,1.79,346,2.79,178,1.05,0.0,0.0,40.16,2024-01-01 14:35:00
877,2024-01-01 14:36:00,1013.67,4.11,102,2.51,284,2.8,59,2.12,0.0,0.0,50.52,2024-01-01 14:36:00
878,2024-01-01 14:37:00,1012.94,4.48,315,1.83,69,1.98,73,1.5,0.0,0.0,60.21,2024-01-01 14:37:00
879,2024-01-01 14:38:00,1012.97,4.36,301,1.58,278,1.82,48,0.98,0.0,0.0,51.39,2024-01-01 14:38:00
880,2024-01-01 14:39:00,1012.7,4.95,260,2.46,230,3.4,270,1.59,0.0,0.0,49.89,2024-01-01 14:39:00
881,2024-01-01 14:40:00,1013.47,5.62,112,1.83,301,2.35,72,1.78,0.0,0.0,51.61,2024-01-01 14:40:00
882,2024-01-01 14:41:00,1013.64,4.09,69,1.74,254,2.1,195,1.35,0.0,0.0,49.94,2024-01-01 14:41:00
883,2024-01-01 14:42:00,1013.48,4.11,159,2.07,171,2.94,178,1.91,0.0,0.0,45.93,2024-01-01 14:42:00
884,2024-01-01 14:43:00,1014.09,4.87,239,2.39,179,2.78,47,1.69,0.0,0.0,54.12,2024-01-01 14:43:00
885,2024-01-01 14:44:00,1013.25,4.68,10,3.19,263,3.53,71,3.08,0.0,0.0,51.13,2024-01-01 14:44:00
886,2024-01-01 14:45:00,1013.58,5.26,137,2.41,182,2.62,112,1.75,0.0,0.0,50.09,2024-01-01 14:45:00
887,2024-01-01 14:46:00,1012.7,4.63,166,2.58,321,2.96,244,2.29,0.0,0.0,45.12,2024-01-01 14:46:00
888,2024-01-01 14:47:00,1013.06,4.15,246,1.75,204,2.07,308,1.55,0.0,0.0,56.52,2024-01-01 14:47:00
889,2024-01-01 14:48:00,1013.6,4.63,353,1.49,248,2.17,158,0.55,0.0,0.0,53.32,2024-01-01 14:48:00
890,2024-01-01 14:49:00,1013.67,4.88,30,2.03,212,2.32,273,2.01,0.0,0.0,47.24,2024-01-01 14:49:00
891,2024-01-01 14:50:00,1013.1,4.73,11,2.05,158,2.63,267,1.61,0.0,0.0,55.01,2024-01-01 14:50:00
892,2024-01-01 14:51:00,1013.21,4.57,242,1.46,99,1.53,303,1.44,0.0,0.0,47.51,2024-01-01 14:51:00
893,2024-01-01 14:52:00,1012.49,4.85,107,1.91,316,2.1,29,1.43,0.0,0.0,46.09,2024-01-01 14:52:00
894,2024-01-01 14:53:00,1013.07,4.9,335,2.2,111,2.61,96,1.7,0.0,0.0,46.2,2024-01-01 14:53:00
895,2024-01-01 14:54:00,1013.7,5.0,322,2.18,307,3.12,250,1.86,0.0,0.0,41.14,2024-01-01 14:54:00
896,2024-01-01 14:55:00,1013.54,4.63,193,2.25,165,2.63,6,2.12,0.0,0.0,52.36,2024-01-01 14:55:00
897,2024-01-01 14:56:00,1013.5,4.22,307,2.15,35,2.81,91,1.77,0.0,0.0,40.84,2024-01-01 14:56:00
898,2024-01-01 14:57:00,1013.27,4.38,132,1.75,111,2.01,112,1.08,0.0,0.0,43.86,2024-01-01 14:57:00
899,2024-01-01 14:58:00,1013.25,4.9,280,1.74,86,1.87,258,0.96,0.0,0.0,39.62,2024-01-01 14:58:00
900,2024-01-01 14:59:00,1012.92,3.89,290,1.4,182,1.46,106,0.87,0.0,0.0,49.57,2024-01-01 14:59:00
901,2024-01-01 15:00:00,1013.6,4.48,162,2.89,84,3.2,62,2.3,0.0,0.0,49.25,2024-01-01 15:00:00
902,2024-01-01 15:01:00,1013.46,4.09,277,2.01,268,2.17,357,1.81,0.0,0.0,48.37,2024-01-01 15:01:00
903,2024-01-01 15:02:00,1013.5,4.3,202,1.89,164,2.06,270,1.6,0.0,0.0,44.79,2024-01-01 15:02:00
904,2024-01-01 15:03:00,1012.99,4.92,95,1.54,302,2.3,198,1.38,0.0,0.0,44.14,2024-01-01 15:03:00
905,2024-01-01 15:04:00,1012.17,4.38,222,3.47,89,3.49,346,3.22,0.0,0.0,52.32,2024-01-01 15:04:00
906,2024-01-01 15:05:00,1013.8,4.3,236,1.46,237,2.02,336,1.24,0.0,0.0,47.25,2024-01-01 15:05:00
907,2024-01-01 15:06:00,1013.01,3.59,116,1.79,21,2.17,145,1.27,0.0,0.0,51.58,2024-01-01 15:06:00
908,2024-01-01 15:07:00,1012.82,4.64,191,2.21,166,2.72,60,1.65,0.0,0.0,45.57,2024-01-01 15:07:00
909,2024-01-01 15:08:00,1013.6,4.59,275,2.3,214,2.86,119,1.36,0.0,0.0,50.91,2024-01-01 15:08:00
910,2024-01-01 15:09:00,1013.05,5.35,105,2.48,57,2.79,60,2.28,0.0,0.0,56.52,2024-01-01 15:09:00
911,2024-01-01 15:10:00,1013.78,4.11,3,2.9,29,3.2,308,2.26,0.0,0.0,52.93,2024-01-01 15:10:00
912,2024-01-01 15:11:00,1013.56,4.37,17,2.25,105,2.98,25,1.43,0.0,0.0,47.94,2024-01-01 15:11:00
913,2024-01-01 15:12:00,1013.59,4.38,306,1.47,329,2.34,114,0.91,0.0,0.0,51.29,2024-01-01 15:12:00
914,2024-01-01 15:13:00,1012.57,5.04,19,1.87,166,2.06,39,1.61,0.0,0.0,48.8,2024-01-01 15:13:00
915,2024-01-01 15:14:00,1013.86,4.2,121,2.15,349,2.25,343,1.89,0.0,0.0,50.04,2024-01-01 15:14:00
916,2024-01-01 15:15:00,1013.38,4.39,136,3.03,153,3.93,115,2.99,0.0,0.0,48.37,2024-01-01 15:15:00
917,2024-01-01 15:16:00,1013.07,4.55,79,1.3,326,1.65,135,0.99,0.0,0.0,49.18,2024-01-01 15:16:00
918,2024-01-01 15:17:00,1013.32,4.34,153,2.6,6,3.15,276,1.86,0.0,0.0,51.06,2024-01-01 15:17:00
919,2024-01-01 15:18:00,1012.36,4.02,357,2.09,196,2.45,298,2.04,0.0,0.0,45.03,2024-01-01 15:18:00
920,2024-01-01 15:19:00,1013.45,4.33,24,2.42,320,2.55,20,2.2,0.0,0.0,44.92,2024-01-01 15:19:00
921,2024-01-01 15:20:00,1012.74,4.77,168,1.95,45,2.54,30,1.24,0.0,0.0,43.06,2024-01-01 15:20:00
922,2024-01-01 15:21:00,1012.57,3.72,58,1.58,17,2.11,246,0.8,0.0,0.0,42.0,2024-01-01 15:21:00
923,2024-01-01 15:22:00,1012.49,4.29,300,2.38,152,2.58,26,1.92,0.0,0.0,43.91,2024-01-01 15:22:00
924,2024-01-01 15:23:00,1013.81,3.88,40,2.33,263,2.78,72,1.63,0.0,0.0,50.8,2024-01-01 15:23:00
925,2024-01-01 15:24:00,1012.94,4.82,37,2.49,73,3.29,96,2.1,0.0,0.0,45.54,2024-01-01 15:24:00
926,2024-01-01 15:25:00,1014.02,3.46,116,1.99,144,2.58,160,1.83,0.0,0.0,52.57,2024-01-01 15:25:00
927,2024-01-01 15:26:00,1012.98,3.94,274,1.7,101,1.8,345,1.3,0.0,0.0,50.17,2024-01-01 15:26:00
928,2024-01-01 15:27:00,1012.4,4.4,269,1.22,334,1.77,299,0.64,0.0,0.0,40.16,2024-01-01 15:27:00
929,2024-01-01 15:28:00,1012.69,4.99,126,2.41,334,3.11,298,1.46,0.0,0.0,53.27,2024-01-01 15:28:00
930,2024-01-01 15:29:00,1013.87,4.18,2,2.21,120,3.0,286,2.14,0.0,0.0,54.05,2024-01-01 15:29:00
931,2024-01-01 15:30:00,1013.17,3.93,292,1.52,175,2.15,211,1.01,0.0,0.0,45.03,2024-01-01 15:30:00
932,2024-01-01 15:31:00,1012.98,5.14,15,1.73,62,1.88,75,1.4,0.0,0.0,52.1,2024-01-01 15:31:00
933,2024-01-01 15:32:00,1013.33,3.48,264,1.77,295,2.48,142,1.26,0.0,0.0,45.72,2024-01-01 15:32:00
934,2024-01-01 15:33:00,1013.5,3.1,238,1.26,83,1.94,33,1.24,0.0,0.0,50.49,2024-01-01 15:33:00
935,2024-01-01 15:34:00,1013.81,4.42,262,1.59,14,1.61,335,1.28,0.0,0.0,43.68,2024-01-01 15:34:00
936,2024-01-01 15:35:00,1013.97,3.94,133,1.43,354,1.84,3,0.61,0.0,0.0,41.03,2024-01-01 15:35:00
937,2024-01-01 15:36:00,1013.07,3.68,212,1.79,133,2.12,327,1.24,0.0,0.0,48.09,2024-01-01 15:36:00
938,2024-01-01 15:37:00,1012.59,4.54,14,1.63,120,2.3,97,1.18,0.0,0.0,49.38,2024-01-01 15:37:00
939,2024-01-01 15:38:00,1013.04,4.31,327,1.19,318,1.41,216,0.9,0.0,0.0,48.01,2024-01-01 15:38:00
940,2024-01-01 15:39:00,1013.38,3.9,359,3.01,127,3.6,27,2.71,0.0,0.0,44.08,2024-01-01 15:39:00
941,2024-01-01 15:40:00,1012.77,3.54,128,2.63,287,3.54,200,2.25,0.0,0.0,48.0,2024-01-01 15:40:00
942,2024-01-01 15:41:00,1012.77,4.61,351,1.61,300,2.41,272,0.77,0.0,0.0,51.35,2024-01-01 15:41:00
943,2024-01-01 15:42:00,1013.42,4.5,121,2.14,179,3.06,313,1.17,0.0,0.0,49.78,2024-01-01 15:42:00
944,2024-01-01 15:43:00,1013.23,4.12,240,2.21,81,3.19,126,1.77,0.0,0.0,50.91,2024-01-01 15:43:00
945,2024-01-01 15:44:00,1013.27,5.09,114,2.6,12,2.61,201,2.21,0.0,0.0,46.65,2024-01-01 15:44:00
946,2024-01-01 15:45:00,1012.87,3.63,196,1.59,23,2.21,8,0.74,0.0,0.0,55.86,2024-01-01 15:45:00
947,2024-01-01 15:46:00,1013.13,3.4,221,2.55,167,2.96,286,2.12,0.0,0.0,44.12,2024-01-01 15:46:00
948,2024-01-01 15:47:00,1012.79,3.82,213,1.73,269,2.59,87,1.18,0.0,0.0,52.44,2024-01-01 15:47:00
949,2024-01-01 15:48:00,1013.7,4.14,79,1.33,69,1.58,317,1.1,0.0,0.0,55.91,2024-01-01 15:48:00
950,2024-01-01 15:49:00,1013.77,4.28,262,2.36,317,3.34,18,1.62,0.0,0.0,52.4,2024-01-01 15:49:00
951,2024-01-01 15:50:00,1012.33,4.04,134,2.65,88,3.26,80,2.12,0.0,0.0,48.99,2024-01-01 15:50:00
952,2024-01-01 15:51:00,1012.79,4.33,305,3.29,188,4.08,106,2.48,0.0,0.0,47.36,2024-01-01 15:51:00
953,2024-01-01 15:52:00,1012.5,3.53,241,1.4,256,1.49,310,0.62,0.0,0.0,55.18,2024-01-01 15:52:00
954,2024-01-01 15:53:00,1012.92,4.87,302,2.35,216,2.53,229,2.13,0.0,0.0,42.89,2024-01-01 15:53:00
955,2024-01-01 15:54:00,1013.21,4.11,269,1.8,31,2.56,111,1.08,0.0,0.0,45.15,2024-01-01 15:54:00
956,2024-01-01 15:55:00,1012.53,4.7,286,2.39,140,2.41,219,1.59,0.0,0.0,48.01,2024-01-01 15:55:00
957,2024-01-01 15:56:00,1012.79,4.31,49,1.26,160,2.08,122,0.91,0.0,0.0,56.19,2024-01-01 15:56:00
958,2024-01-01 15:57:00,1012.75,4.37,188,1.37,31,1.38,243,1.2,0.0,0.0,51.9,2024-01-01 15:57:00
959,2024-01-01 15:58:00,1013.35,4.42,296,1.61,311,2.27,177,1.61,0.0,0.0,45.16,2024-01-01 15:58:00
960,2024-01-01 15:59:00,1013.28,4.36,13,2.04,151,2.41,64,1.59,0.0,0.0,48.45,2024-01-01 15:59:00
961,2024-01-01 16:00:00,1012.89,4.46,231,1.68,346,2.29,2,1.33,0.0,0.0,46.93,2024-01-01 16:00:00
962,2024-01-01 16:01:00,1013.34,4.8,260,2.33,259,3.03,206,1.78,0.0,0.0,46.45,2024-01-01 16:01:00
963,2024-01-01 16:02:00,1012.98,4.23,191,2.51,215,2.85,20,2.32,0.0,0.0,54.89,2024-01-01 16:02:00
964,2024-01-01 16:03:00,1013.11,4.48,202,2.3,278,2.41,292,1.44,0.0,0.0,43.14,2024-01-01 16:03:00
965,2024-01-01 16:04:00,1014.09,4.08,260,2.81,284,2.88,14,2.55,0.0,0.0,58.04,2024-01-01 16:04:00
966,2024-01-01 16:05:00,1013.92,4.84,112,2.21,97,2.8,342,1.98,0.0,0.0,54.14,2024-01-01 16:05:00
967,2024-01-01 16:06:00,1012.6,3.78,351,1.39,29,1.91,205,0.91,0.0,0.0,55.45,2024-01-01 16:06:00
968,2024-01-01 16:07:00,1013.66,5.02,35,2.68,89,3.42,201,2.18,0.0,0.0,47.69,2024-01-01 16:07:00
969,2024-01-01 16:08:00,1013.66,4.1,78,1.7,147,2.21,119,1.48,0.0,0.0,49.25,2024-01-01 16:08:00
970,2024-01-01 16:09:00,1012.68,3.4,274,2.46,143,2.88,136,2.19,0.0,0.0,42.83,2024-01-01 16:09:00
971,2024-01-01 16:10:00,1013.66,4.18,277,2.79,66,3.19,299,2.62,0.0,0.0,47.38,2024-01-01 16:10:00
972,2024-01-01 16:11:00,1014.02,3.77,161,2.23,356,2.26,294,1.51,0.0,0.0,52.47,2024-01-01 16:11:00
973,2024-01-01 16:12:00,1012.69,4.53,311,1.25,57,1.59,24,0.48,0.0,0.0,56.48,2024-01-01 16:12:00
974,2024-01-01 16:13:00,1012.79,3.78,16,1.54,280,2.52,311,1.08,0.0,0.0,44.46,2024-01-01 16:13:00
975,2024-01-01 16:14:00,1013.76,3.88,203,2.66,278,3.53,233,1.95,0.0,0.0,48.17,2024-01-01 16:14:00
976,2024-01-01 16:15:00,1013.39,3.16,16,1.92,235,2.25,120,1.18,0.0,0.0,49.24,2024-01-01 16:15:00
977,2024-01-01 16:16:00,1013.53,3.88,201,2.04,352,2.63,89,1.9,0.0,0.0,43.02,2024-01-01 16:16:00
978,2024-01-01 16:17:00,1013.42,2.89,209,2.38,127,3.23,319,1.41,0.0,0.0,52.96,2024-01-01 16:17:00
979,2024-01-01 16:18:00,1013.45,3.31,77,2.35,336,2.79,199,1.53,0.0,0.0,46.38,2024-01-01 16:18:00
980,2024-01-01 16:19:00,1012.59,4.48,55,2.14,208,2.16,179,1.94,0.0,0.0,49.02,2024-01-01 16:19:00
981,2024-01-01 16:20:00,1013.77,4.49,79,1.9,185,1.97,344,1.71,0.0,0.0,47.74,2024-01-01 16:20:00
982,2024-01-01 16:21:00,1013.83,4.3,305,1.84,168,2.35,75,1.71,0.0,0.0,46.05,2024-01-01 16:21:00
983,2024-01-01 16:22:00,1013.14,3.61,57,2.43,171,3.4,136,2.29,0.0,0.0,49.96,2024-01-01 16:22:00
984,2024-01-01 16:23:00,1013.23,4.06,17,2.28,259,2.97,137,1.53,0.0,0.0,48.92,2024-01-01 16:23:00
985,2024-01-01 16:24:00,1012.48,4.08,207,1.87,204,1.94,9,1.4,0.0,0.0,48.14,2024-01-01 16:24:00
986,2024-01-01 16:25:00,1013.51,3.51,134,2.54,134,2.73,200,1.76,0.0,0.0,46.36,2024-01-01 16:25:00
987,2024-01-01 16:26:00,1013.54,4.83,331,1.94,45,2.71,317,1.19,0.0,0.0,51.6,2024-01-01 16:26:00
988,2024-01-01 16:27:00,1013.22,4.52,9,1.57,8,2.41,345,0.97,0.0,0.0,58.27,2024-01-01 16:27:00
989,2024-01-01 16:28:00,1013.81,3.97,68,1.62,160,2.24,218,0.93,0.0,0.0,50.7,2024-01-01 16:28:00
990,2024-01-01 16:29:00,1013.08,4.09,340,1.51,288,2.15,59,1.49,0.0,0.0,54.98,2024-01-01 16:29:00
991,2024-01-01 16:30:00,1013.53,4.18,82,1.86,339,1.89,146,1.55,0.0,0.0,43.05,2024-01-01 16:30:00
992,2024-01-01 16:31:00,1012.74,3.05,108,2.62,320,3.45,106,1.98,0.0,0.0,50.79,2024-01-01 16:31:00
993,2024-01-01 16:32:00,1013.24,3.95,43,1.6,105,2.39,37,1.59,0.0,0.0,44.51,2024-01-01 16:32:00
994,2024-01-01 16:33:00,1013.16,3.73,131,2.09,289,2.35,133,2.06,0.0,0.0,42.62,2024-01-01 16:33:00
995,2024-01-01 16:34:00,1013.36,3.57,17,1.67,340,2.38,220,0.82,0.0,0.0,46.3,2024-01-01 16:34:00
996,2024-01-01 16:35:00,1013.07,3.93,92,1.87,87,2.08,302,1.19,0.0,0.0,55.96,2024-01-01 16:35:00
997,2024-01-01 16:36:00,1013.18,4.97,293,1.24,191,1.28,132,0.97,0.0,0.0,54.75,2024-01-01 16:36:00
998,2024-01-01 16:37:00,1013.66,4.39,147,1.89,152,2.09,333,1.2,0.0,0.0,51.22,2024-01-01 16:37:00
999,2024-01-01 16:38:00,1013.03,3.78,171,1.9,310,2.08,52,1.11,0.0,0.0,42.34,2024-01-01 16:38:00
1000,2024-01-01 16:39:00,1012.45,4.35,50,2.27,136,2.61,61,1.96,0.0,0.0,49.02,2024-01-01 16:39:00
1001,2024-01-01 16:40:00,1014.12,4.76,18,2.11,272,2.53,22,2.07,0.0,0.0,51.51,2024-01-01 16:40:00
1002,2024-01-01 16:41:00,1013.94,4.52,119,1.4,148,1.91,43,0.47,0.0,0.0,50.88,2024-01-01 16:41:00
1003,2024-01-01 16:42:00,1012.6,4.09,323,2.54,187,3.02,307,2.19,0.0,0.0,40.78,2024-01-01 16:42:00
1004,2024-01-01 16:43:00,1013.59,3.73,224,2.11,140,2.38,45,2.0,0.0,0.0,45.55,2024-01-01 16:43:00
1005,2024-01-01 16:44:00,1013.0,4.4,65,2.1,130,2.13,146,1.61,0.0,0.0,49.68,2024-01-01 16:44:00
1006,2024-01-01 16:45:00,1013.38,4.25,140,2.0,3,2.61,215,1.23,0.0,0.0,52.68,2024-01-01 16:45:00
1007,2024-01-01 16:46:00,1013.4,4.5,188,1.74,262,2.14,339,1.52,0.0,0.0,39.02,2024-01-01 16:46:00
1008,2024-01-01 16:47:00,1013.13,4.37,157,2.11,25,2.41,46,1.84,0.0,0.0,49.19,2024-01-01 16:47:00
1009,2024-01-01 16:48:00,1012.86,4.57,97,2.24,23,3.11,346,2.0,0.0,0.0,50.72,2024-01-01 16:48:00
1010,2024-01-01 16:49:00,1012.9,3.78,157,1.13,265,1.88,307,0.14,0.0,0.0,54.25,2024-01-01 16:49:00
1011,2024-01-01 16:50:00,1012.79,4.7,245,1.73,228,2.59,23,1.53,0.0,0.0,53.46,2024-01-01 16:50:00
1012,2024-01-01 16:51:00,1012.83,4.14,343,1.87,268,2.36,144,1.29,0.0,0.0,52.91,2024-01-01 16:51:00
1013,2024-01-01 16:52:00,1013.22,5.08,235,2.13,124,2.26,88,1.2,0.0,0.0,46.0,2024-01-01 16:52:00
1014,2024-01-01 16:53:00,1012.89,3.7,32,2.6,171,3.3,173,2.45,0.0,0.0,40.46,2024-01-01 16:53:00
1015,2024-01-01 16:54:00,1013.59,4.91,240,1.61,233,1.82,63,0.64,0.0,0.0,48.03,2024-01-01 16:54:00
1016,2024-01-01 16:55:00,1013.99,4.14,329,1.75,294,2.19,118,0.8,0.0,0.0,55.01,2024-01-01 16:55:00
1017,2024-01-01 16:56:00,1012.96,3.71,337,1.74,274,1.81,222,0.86,0.0,0.0,56.97,2024-01-01 16:56:00
1018,2024-01-01 16:57:00,1013.37,3.8,274,1.6,75,2.43,155,1.39,0.0,0.0,53.55,2024-01-01 16:57:00
1019,2024-01-01 16:58:00,1013.5,3.88,70,1.83,307,1.96,177,1.2,0.0,0.0,52.15,2024-01-01 16:58:00
1020,2024-01-01 16:59:00,1013.49,4.25,312,2.39,213,3.29,319,1.63,0.0,0.0,51.9,2024-01-01 16:59:00
1021,2024-01-01 17:00:00,1013.29,4.3,215,1.47,157,2.33,341,0.48,0.0,0.0,47.22,2024-01-01 17:00:00
1022,2024-01-01 17:01:00,1013.62,3.75,78,2.21,301,2.67,55,2.03,0.0,0.0,49.35,2024-01-01 17:01:00
1023,2024-01-01 17:02:00,1013.49,4.02,168,1.15,203,1.89,58,0.38,0.0,0.0,58.35,2024-01-01 17:02:00
1024,2024-01-01 17:03:00,1012.63,5.1,297,1.72,148,2.34,219,1.38,0.0,0.0,45.29,2024-01-01 17:03:00
1025,2024-01-01 17:04:00,1013.68,4.89,179,1.84,74,2.64,184,1.66,0.0,0.0,58.07,2024-01-01 17:04:00
1026,2024-01-01 17:05:00,1013.69,4.25,115,2.84,228,3.27,46,2.42,0.0,0.0,48.39,2024-01-01 17:05:00
1027,2024-01-01 17:06:00,1012.87,4.05,259,1.86,303,2.65,101,1.07,0.0,0.0,56.63,2024-01-01 17:06:00
1028,2024-01-01 17:07:00,1013.27,4.09,259,0.9,61,1.36,43,0.44,0.0,0.0,42.97,2024-01-01 17:07:00
1029,2024-01-01 17:08:00,1013.59,4.33,4,1.0,57,1.94,14,0.46,0.0,0.0,52.93,2024-01-01 17:08:00
1030,2024-01-01 17:09:00,1013.15,3.51,296,2.02,273,2.51,235,1.02,0.0,0.0,46.32,2024-01-01 17:09:00
1031,2024-01-01 17:10:00,1013.79,3.9,107,2.31,107,2.77,50,1.91,0.0,0.0,42.92,2024-01-01 17:10:00
1032,2024-01-01 17:11:00,1014.43,3.19,342,2.19,186,2.98,308,1.57,0.0,0.0,51.09,2024-01-01 17:11:00
1033,2024-01-01 17:12:00,1012.86,4.22,359,2.08,228,2.9,33,1.71,0.0,0.0,55.05,2024-01-01 17:12:00
