log_id,shipment_id,container_id,sensor_id,timestamp,temperature_celsius,humidity_percent,location_latitude,location_longitude,location_description,alarm_triggered,alarm_type,operator_id,remarks
760,SHIP_1,CONT_1,SENSOR_3,2025-12-20 03:52:00,6.60,44.2,-10.48824,22.38159,Warehouse,FALSE,,OP_5,
761,SHIP_2,CONT_2,SENSOR_3,2025-12-20 03:57:00,6.61,33.3,18.86199,-47.90592,Warehouse,FALSE,,OP_3,
762,SHIP_4,CONT_5,SENSOR_3,2025-12-20 04:02:00,6.86,42.5,-69.98863,-79.89385,Warehouse,FALSE,,OP_4,
763,SHIP_4,CONT_4,SENSOR_3,2025-12-20 04:07:00,6.86,32.7,77.76138,14.73262,Warehouse,FALSE,,OP_8,
764,SHIP_1,CONT_1,SENSOR_3,2025-12-20 04:12:00,10.91,49.2,-1.24372,-1.11808,Warehouse,FALSE,,OP_6,
765,SHIP_3,CONT_5,SENSOR_3,2025-12-20 04:17:00,8.00,46.5,16.48388,146.50073,Warehouse,FALSE,,OP_3,
766,SHIP_5,CONT_1,SENSOR_3,2025-12-20 04:22:00,10.88,41.4,-4.30104,-167.41449,Warehouse,FALSE,,OP_10,
767,SHIP_4,CONT_3,SENSOR_3,2025-12-20 04:27:00,8.00,45.6,1.52536,23.70921,Warehouse,FALSE,,OP_5,
768,SHIP_1,CONT_5,SENSOR_3,2025-12-20 04:32:00,8.00,31.6,-70.26964,40.12950,Warehouse,FALSE,,OP_6,
769,SHIP_2,CONT_1,SENSOR_3,2025-12-20 04:37:00,8.00,36.6,-80.44639,126.74881,Warehouse,FALSE,,OP_3,
770,SHIP_1,CONT_5,SENSOR_3,2025-12-20 04:42:00,8.00,40.1,49.09616,163.91943,Warehouse,FALSE,,OP_9,
771,SHIP_5,CONT_2,SENSOR_3,2025-12-20 04:47:00,8.00,41.7,-23.93574,72.27038,Warehouse,FALSE,,OP_5,
772,SHIP_2,CONT_4,SENSOR_3,2025-12-20 04:52:00,8.00,40.6,81.86633,-156.98055,Warehouse,FALSE,,OP_7,
773,SHIP_5,CONT_3,SENSOR_3,2025-12-20 04:57:00,7.94,31.5,-1.52172,121.58032,Warehouse,FALSE,,OP_6,
774,SHIP_4,CONT_1,SENSOR_3,2025-12-20 05:02:00,8.00,32.8,59.93113,-61.95329,Warehouse,FALSE,,OP_6,
775,SHIP_5,CONT_5,SENSOR_3,2025-12-20 05:07:00,7.92,33.6,17.51092,80.65550,Warehouse,FALSE,,OP_5,
776,SHIP_5,CONT_2,SENSOR_3,2025-12-20 05:12:00,8.00,33.4,36.90601,166.04272,Warehouse,FALSE,,OP_10,
777,SHIP_4,CONT_5,SENSOR_3,2025-12-20 05:17:00,7.80,37.2,83.48958,112.33430,Warehouse,FALSE,,OP_7,
778,SHIP_5,CONT_1,SENSOR_3,2025-12-20 05:22:00,8.00,36.9,-67.76378,145.25669,Warehouse,FALSE,,OP_4,
779,SHIP_1,CONT_1,SENSOR_3,2025-12-20 05:27:00,7.98,35.6,63.97695,104.90982,Warehouse,FALSE,,OP_8,
780,SHIP_3,CONT_2,SENSOR_3,2025-12-20 05:32:00,7.86,36.5,27.53002,-50.30488,Warehouse,FALSE,,OP_7,
781,SHIP_1,CONT_1,SENSOR_3,2025-12-20 05:37:00,7.97,41.8,-68.83220,-141.39788,Warehouse,FALSE,,OP_1,
782,SHIP_1,CONT_5,SENSOR_3,2025-12-20 05:42:00,7.92,46.8,34.15747,-71.19326,Warehouse,FALSE,,OP_3,
783,SHIP_2,CONT_4,SENSOR_3,2025-12-20 05:47:00,8.00,40.8,30.70030,89.10817,Warehouse,FALSE,,OP_1,
784,SHIP_2,CONT_1,SENSOR_3,2025-12-20 05:52:00,7.82,41.5,45.54660,179.48984,Warehouse,FALSE,,OP_3,
785,SHIP_2,CONT_1,SENSOR_3,2025-12-20 05:57:00,7.64,41.7,-81.27505,-72.88550,Warehouse,FALSE,,OP_4,
786,SHIP_3,CONT_3,SENSOR_3,2025-12-20 06:02:00,7.54,30.4,15.14396,130.84593,Warehouse,FALSE,,OP_10,
787,SHIP_3,CONT_2,SENSOR_3,2025-12-20 06:07:00,8.96,40.0,-78.55601,11.08814,Warehouse,FALSE,,OP_10,
788,SHIP_2,CONT_3,SENSOR_3,2025-12-20 06:12:00,8.00,32.2,85.67460,-110.78417,Warehouse,FALSE,,OP_10,
789,SHIP_3,CONT_4,SENSOR_3,2025-12-20 06:17:00,7.86,31.1,-36.43370,-15.87289,Warehouse,FALSE,,OP_3,
790,SHIP_3,CONT_1,SENSOR_3,2025-12-20 06:22:00,7.85,31.9,-43.02395,-102.94782,Warehouse,FALSE,,OP_4,
791,SHIP_4,CONT_1,SENSOR_3,2025-12-20 06:27:00,7.85,48.9,-54.74756,-103.95041,Warehouse,FALSE,,OP_10,
792,SHIP_5,CONT_5,SENSOR_3,2025-12-20 06:32:00,7.87,47.9,-14.45826,122.29337,Warehouse,FALSE,,OP_1,
793,SHIP_4,CONT_2,SENSOR_3,2025-12-20 06:37:00,7.60,45.5,85.71517,159.97630,Warehouse,FALSE,,OP_5,
794,SHIP_3,CONT_5,SENSOR_3,2025-12-20 06:42:00,7.63,35.5,61.68333,-148.74165,Warehouse,FALSE,,OP_8,
795,SHIP_3,CONT_3,SENSOR_3,2025-12-20 06:47:00,7.58,36.8,14.32654,-159.03655,Warehouse,FALSE,,OP_4,
796,SHIP_4,CONT_2,SENSOR_3,2025-12-20 06:52:00,7.58,46.1,26.15216,78.56086,Warehouse,FALSE,,OP_6,
797,SHIP_3,CONT_3,SENSOR_3,2025-12-20 06:57:00,7.56,31.6,26.36097,50.12007,Warehouse,FALSE,,OP_9,
798,SHIP_5,CONT_3,SENSOR_3,2025-12-20 07:02:00,7.65,34.3,13.26160,-64.83002,Warehouse,FALSE,,OP_2,
799,SHIP_5,CONT_2,SENSOR_3,2025-12-20 07:07:00,7.79,42.5,-7.13345,16.92004,Warehouse,FALSE,,OP_7,
800,SHIP_4,CONT_3,SENSOR_3,2025-12-20 07:12:00,7.76,39.6,78.74090,131.88725,Warehouse,FALSE,,OP_2,
801,SHIP_1,CONT_4,SENSOR_3,2025-12-20 07:17:00,7.65,45.4,-43.43714,-8.57444,Warehouse,FALSE,,OP_7,
802,SHIP_4,CONT_4,SENSOR_3,2025-12-20 07:22:00,10.46,40.7,-26.51462,127.09775,Warehouse,FALSE,,OP_9,
803,SHIP_2,CONT_4,SENSOR_3,2025-12-20 07:27:00,8.00,32.6,40.65219,-174.13161,Warehouse,FALSE,,OP_1,
804,SHIP_2,CONT_5,SENSOR_3,2025-12-20 07:32:00,7.66,31.3,-69.77607,-69.06755,Warehouse,FALSE,,OP_9,
805,SHIP_5,CONT_3,SENSOR_3,2025-12-20 07:37:00,7.68,37.4,-6.61401,-179.96971,Warehouse,FALSE,,OP_8,
806,SHIP_3,CONT_3,SENSOR_3,2025-12-20 07:42:00,7.91,48.1,34.94727,-84.14604,Warehouse,FALSE,,OP_5,
807,SHIP_3,CONT_5,SENSOR_3,2025-12-20 07:47:00,7.58,36.6,54.34163,167.66676,Warehouse,FALSE,,OP_6,
808,SHIP_4,CONT_1,SENSOR_3,2025-12-20 07:52:00,7.48,36.6,-53.70369,-91.69328,Warehouse,FALSE,,OP_9,
809,SHIP_4,CONT_2,SENSOR_3,2025-12-20 07:57:00,7.64,35.8,64.44049,-179.14598,Warehouse,FALSE,,OP_1,
810,SHIP_3,CONT_5,SENSOR_3,2025-12-20 08:02:00,7.54,32.9,-59.93647,148.15713,Warehouse,FALSE,,OP_9,
811,SHIP_3,CONT_1,SENSOR_3,2025-12-20 08:07:00,7.46,49.4,60.36752,116.87483,Warehouse,FALSE,,OP_4,
812,SHIP_2,CONT_5,SENSOR_3,2025-12-20 08:12:00,7.19,35.7,69.56595,-160.40620,Warehouse,FALSE,,OP_4,
813,SHIP_2,CONT_4,SENSOR_3,2025-12-20 08:17:00,6.87,35.2,-24.29082,80.58687,Warehouse,FALSE,,OP_5,
814,SHIP_2,CONT_2,SENSOR_3,2025-12-20 08:22:00,6.82,48.2,-39.92446,-50.89634,Warehouse,FALSE,,OP_7,
815,SHIP_1,CONT_1,SENSOR_3,2025-12-20 08:27:00,9.90,43.9,-72.13969,3.24048,Warehouse,FALSE,,OP_10,
816,SHIP_3,CONT_4,SENSOR_3,2025-12-20 08:32:00,8.00,45.1,43.86079,137.11118,Warehouse,FALSE,,OP_5,
817,SHIP_3,CONT_1,SENSOR_3,2025-12-20 08:37:00,8.00,45.8,-43.57255,110.93193,Warehouse,FALSE,,OP_4,
818,SHIP_5,CONT_3,SENSOR_3,2025-12-20 08:42:00,8.00,48.9,-66.17606,-103.49223,Warehouse,FALSE,,OP_1,
819,SHIP_4,CONT_3,SENSOR_3,2025-12-20 08:47:00,7.77,48.8,36.32897,-12.48297,Warehouse,FALSE,,OP_4,
820,SHIP_4,CONT_5,SENSOR_3,2025-12-20 08:52:00,7.71,36.8,-13.22820,39.97382,Warehouse,FALSE,,OP_2,
821,SHIP_5,CONT_3,SENSOR_3,2025-12-20 08:57:00,7.97,40.6,-24.95408,-19.10541,Warehouse,FALSE,,OP_2,
822,SHIP_2,CONT_1,SENSOR_3,2025-12-20 09:02:00,8.00,40.3,-76.82863,-58.17202,Warehouse,FALSE,,OP_8,
823,SHIP_2,CONT_1,SENSOR_3,2025-12-20 09:07:00,8.00,42.6,80.88924,-42.56959,Warehouse,FALSE,,OP_5,
824,SHIP_4,CONT_5,SENSOR_3,2025-12-20 09:12:00,7.84,45.7,20.06644,36.62123,Warehouse,FALSE,,OP_8,
825,SHIP_2,CONT_4,SENSOR_3,2025-12-20 09:17:00,7.83,47.9,-27.05130,110.78633,Warehouse,FALSE,,OP_7,
826,SHIP_2,CONT_2,SENSOR_3,2025-12-20 09:22:00,7.76,31.1,20.91736,86.71276,Warehouse,FALSE,,OP_4,
827,SHIP_2,CONT_5,SENSOR_3,2025-12-20 09:27:00,7.64,37.2,-45.61394,-148.92039,Warehouse,FALSE,,OP_8,
828,SHIP_4,CONT_5,SENSOR_3,2025-12-20 09:32:00,7.53,46.8,-7.31596,-149.84081,Warehouse,FALSE,,OP_7,
829,SHIP_3,CONT_2,SENSOR_3,2025-12-20 09:37:00,7.27,37.7,57.77662,-70.20199,Warehouse,FALSE,,OP_7,
830,SHIP_1,CONT_3,SENSOR_3,2025-12-20 09:42:00,7.25,43.4,51.84166,143.81389,Warehouse,FALSE,,OP_10,
831,SHIP_3,CONT_1,SENSOR_3,2025-12-20 09:47:00,7.49,30.1,45.88843,29.12764,Warehouse,FALSE,,OP_7,
832,SHIP_4,CONT_4,SENSOR_3,2025-12-20 09:52:00,7.42,46.7,72.37499,-128.49001,Warehouse,FALSE,,OP_10,
833,SHIP_3,CONT_3,SENSOR_3,2025-12-20 09:57:00,7.53,39.4,47.98985,162.15877,Warehouse,FALSE,,OP_8,
834,SHIP_3,CONT_4,SENSOR_3,2025-12-20 10:02:00,7.54,33.6,16.36581,-10.21560,Warehouse,FALSE,,OP_3,
835,SHIP_4,CONT_5,SENSOR_3,2025-12-20 10:07:00,7.77,48.3,25.53508,-45.03452,Warehouse,FALSE,,OP_8,
836,SHIP_1,CONT_4,SENSOR_3,2025-12-20 10:12:00,7.78,39.3,12.94096,-79.02438,Warehouse,FALSE,,OP_8,
837,SHIP_1,CONT_3,SENSOR_3,2025-12-20 10:17:00,7.61,36.1,-66.47203,-67.91563,Warehouse,FALSE,,OP_6,
838,SHIP_5,CONT_4,SENSOR_3,2025-12-20 10:22:00,7.70,34.0,-20.40418,-147.17869,Warehouse,FALSE,,OP_7,
839,SHIP_2,CONT_1,SENSOR_3,2025-12-20 10:27:00,7.92,48.8,10.92847,-61.76618,Warehouse,FALSE,,OP_7,
840,SHIP_2,CONT_5,SENSOR_3,2025-12-20 10:32:00,8.00,46.0,64.76742,-31.17797,Warehouse,FALSE,,OP_3,
841,SHIP_4,CONT_2,SENSOR_3,2025-12-20 10:37:00,7.91,46.5,-22.83962,97.32664,Warehouse,FALSE,,OP_7,
842,SHIP_1,CONT_4,SENSOR_3,2025-12-20 10:42:00,7.78,42.8,-15.62002,-10.84655,Warehouse,FALSE,,OP_6,
843,SHIP_3,CONT_2,SENSOR_3,2025-12-20 10:47:00,7.67,39.3,49.92512,121.51257,Warehouse,FALSE,,OP_5,
844,SHIP_1,CONT_3,SENSOR_3,2025-12-20 10:52:00,7.79,49.2,-25.03561,-58.11254,Warehouse,FALSE,,OP_7,
845,SHIP_1,CONT_1,SENSOR_3,2025-12-20 10:57:00,8.00,40.2,-22.62037,-147.18705,Warehouse,FALSE,,OP_10,
846,SHIP_1,CONT_3,SENSOR_3,2025-12-20 11:02:00,7.86,33.8,38.92162,-77.59840,Warehouse,FALSE,,OP_8,
847,SHIP_3,CONT_2,SENSOR_3,2025-12-20 11:07:00,8.00,30.7,-79.25675,-26.88576,Warehouse,FALSE,,OP_7,
848,SHIP_2,CONT_2,SENSOR_3,2025-12-20 11:12:00,8.00,35.0,-28.09854,-93.57000,Warehouse,FALSE,,OP_4,
849,SHIP_5,CONT_1,SENSOR_3,2025-12-20 11:17:00,8.00,39.0,-67.36191,-143.11410,Warehouse,FALSE,,OP_6,
850,SHIP_2,CONT_5,SENSOR_3,2025-12-20 11:22:00,8.00,32.1,71.88663,70.35829,Warehouse,FALSE,,OP_9,
851,SHIP_3,CONT_3,SENSOR_3,2025-12-20 11:27:00,7.89,33.1,-17.34828,93.39923,Warehouse,FALSE,,OP_6,
852,SHIP_2,CONT_4,SENSOR_3,2025-12-20 11:32:00,7.93,44.4,79.36123,133.62225,Warehouse,FALSE,,OP_3,
853,SHIP_5,CONT_1,SENSOR_3,2025-12-20 11:37:00,7.99,42.9,27.70508,66.88278,Warehouse,FALSE,,OP_6,
854,SHIP_5,CONT_1,SENSOR_3,2025-12-20 11:42:00,7.68,47.0,-26.45714,79.10781,Warehouse,FALSE,,OP_7,
855,SHIP_4,CONT_1,SENSOR_3,2025-12-20 11:47:00,7.84,36.9,-85.64148,-43.08503,Warehouse,FALSE,,OP_1,
856,SHIP_2,CONT_1,SENSOR_3,2025-12-20 11:52:00,7.61,40.6,-86.10576,-102.91472,Warehouse,FALSE,,OP_6,
857,SHIP_4,CONT_1,SENSOR_3,2025-12-20 11:57:00,7.68,36.7,-40.37342,141.46458,Warehouse,FALSE,,OP_7,
858,SHIP_5,CONT_3,SENSOR_3,2025-12-20 12:02:00,7.94,41.1,7.06906,-21.35137,Warehouse,FALSE,,OP_3,
859,SHIP_3,CONT_3,SENSOR_3,2025-12-20 12:07:00,8.00,30.5,44.78694,-12.38641,Warehouse,FALSE,,OP_2,
860,SHIP_1,CONT_4,SENSOR_3,2025-12-20 12:12:00,8.00,49.6,32.21480,141.24767,Warehouse,FALSE,,OP_2,
861,SHIP_5,CONT_2,SENSOR_3,2025-12-20 12:17:00,7.62,32.5,-25.40946,-111.21569,Warehouse,FALSE,,OP_10,
862,SHIP_1,CONT_3,SENSOR_3,2025-12-20 12:22:00,7.55,48.5,-15.37036,162.93904,Warehouse,FALSE,,OP_10,
863,SHIP_4,CONT_4,SENSOR_3,2025-12-20 12:27:00,7.32,35.6,-26.88135,125.26448,Warehouse,FALSE,,OP_4,
864,SHIP_3,CONT_1,SENSOR_3,2025-12-20 12:32:00,7.25,34.4,24.59378,133.31159,Warehouse,FALSE,,OP_2,
